"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","AGE","Age","SEX","Gender","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,47973.2125640232,,
"ISR","Israel","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"ISR","Israel","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,181281.273881974,,
"ISR","Israel","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,190059.753164585,,
"ISR","Israel","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,206002.419709542,,
"ISR","Israel","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"ITA","Italy","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33258.553755817,,
"ITA","Italy","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33258.553755817,,
"ITA","Italy","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33193.1835154235,,
"ITA","Italy","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33957.2270721186,,
"ITA","Italy","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,26261.4030360688,,
"ITA","Italy","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,26261.4030360688,,
"ITA","Italy","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,26209.7858117559,,
"ITA","Italy","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,26813.0849187103,,
"JPN","Japan","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"JPN","Japan","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"KOR","Korea","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"LUX","Luxembourg","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"LVA","Latvia","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,17674.414255516,,
"LVA","Latvia","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,22871.0988060141,,
"LVA","Latvia","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,23518.2778241748,,
"LVA","Latvia","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,25323.3477618166,,
"LVA","Latvia","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,10020.80079,,
"LVA","Latvia","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,12967.1468412,,
"LVA","Latvia","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,13334.075664,,
"LVA","Latvia","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,14357.4898488,,
"MEX","Mexico","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"MEX","Mexico","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"NLD","Netherlands","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,58188.0570758383,,
"NLD","Netherlands","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,58188.0570758383,,
"NLD","Netherlands","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,73774.8987288913,,
"NLD","Netherlands","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,73774.8987288913,,
"NLD","Netherlands","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,51017.5137083542,,
"NLD","Netherlands","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,51017.5137083542,,
"NLD","Netherlands","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,64683.5810710807,,
"NLD","Netherlands","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,64683.5810710807,,
"NOR","Norway","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,45432.283173659,,
"NOR","Norway","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,50795.3590486704,,
"NOR","Norway","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,50795.3590486704,,
"NOR","Norway","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,55332.848738084,,
"NOR","Norway","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,491641,,
"NOR","Norway","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,549677,,
"NOR","Norway","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,549677,,
"NOR","Norway","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,598779,,
"NZL","New Zealand","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"NZL","New Zealand","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,46436.3138843376,,
"NZL","New Zealand","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,47113.8950003441,,
"NZL","New Zealand","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,50471.4241168043,,
"NZL","New Zealand","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"NZL","New Zealand","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,74906,,
"NZL","New Zealand","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,75999,,
"NZL","New Zealand","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,81415,,
"POL","Poland","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,30669.8829759607,,
"POL","Poland","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33650.7698527227,,
"POL","Poland","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,34538.5568909248,,
"POL","Poland","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,33319.8576756365,,
"POL","Poland","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,57278,,
"POL","Poland","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,62845,,
"POL","Poland","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,64503,,
"POL","Poland","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,62227,,
"PRT","Portugal","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,44753.9938591162,,
"PRT","Portugal","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,42930.7551309488,,
"PRT","Portugal","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,42493.297687543,,
"PRT","Portugal","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,43915.0343786119,,
"PRT","Portugal","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,29873,,
"PRT","Portugal","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,28656,,
"PRT","Portugal","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,28364,,
"PRT","Portugal","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,29313,,
"SCO","Scotland (UK)","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SCO","Scotland (UK)","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
